0	[0.000372  0.000372  0.0006975 0.00062   0.000372  0.000372 ]
1	[0.00062   0.00062   0.0006975 0.0006975 0.0006975 0.000558 ]
2	[0.000155  0.0001085 0.0001085 0.000155  0.0001085 0.000155 ]
3	[7.750e-05 7.750e-05 7.750e-05 2.945e-04 2.945e-04 7.750e-05]
4	[0.033852  0.05642   0.0211575 0.02604   0.04836   0.0211575]
5	[2.015e-04 2.015e-04 2.015e-04 9.300e-05 2.015e-04 2.015e-04]
6	[6.20e-05 6.20e-05 6.20e-05 6.20e-05 6.20e-05 7.75e-05]
7	[0.0001395 0.0006975 0.0006975 0.0006975 0.000155  0.0001395]
8	[1.86e-04 4.65e-04 7.75e-05 7.75e-05 1.86e-04 4.65e-04]
9	[0.0166005 0.011067  0.009486  0.014756  0.007812  0.011067 ]
10	[0.000651  0.000651  0.001085  0.0005425 0.0005425 0.001395 ]
11	[0.0001085 0.0001085 0.0001085 0.000124  0.000124  0.000434 ]
12	[0.0002635 0.000124  0.000124  0.000124  0.0002635 0.0002635]
13	[7.75e-05 7.75e-05 7.75e-05 7.75e-05 6.20e-05 6.20e-05]
14	[0.000124  0.0001395 0.000124  0.0001395 0.000124  0.0001395]
15	[0.0013175 0.0002635 0.0002635 0.0013175 0.0002325 0.0013175]
16	[0.000651  0.000651  0.001581  0.0018445 0.0018445 0.001581 ]
17	[0.0008525 0.0008525 0.0015345 0.001395  0.0015345 0.0015345]
18	[0.0013175 0.0013175 0.00093   0.00093   0.001054  0.0013175]
19	[7.75e-05 6.20e-05 7.75e-05 7.75e-05 7.75e-05 6.20e-05]
20	[0.0003255 0.000217  0.000372  0.000372  0.0003255 0.000372 ]
21	[7.75e-05 7.75e-05 7.75e-05 6.20e-05 7.75e-05 6.20e-05]
22	[0.037107  0.0344565 0.037107  0.0267995 0.025389  0.037107 ]
23	[1.550e-04 1.395e-04 1.550e-04 7.750e-05 7.750e-05 1.395e-04]
24	[0.00124   0.0008525 0.0008525 0.002728  0.00124   0.0008525]
25	[6.20e-05 7.75e-05 6.20e-05 6.20e-05 7.75e-05 6.20e-05]
26	[7.75e-05 6.20e-05 6.20e-05 6.20e-05 6.20e-05 7.75e-05]
27	[0.0006975 0.000744  0.00062   0.000744  0.000744  0.0006975]
28	[0.0002325 0.0005425 0.0003255 0.0003255 0.0003255 0.0003255]
29	[0.000341  0.0008525 0.00031   0.0008525 0.000341  0.000341 ]
30	[0.000124  0.000124  0.000124  0.0001705 0.000124  0.000124 ]
31	[7.75e-05 7.75e-05 6.20e-05 7.75e-05 7.75e-05 6.20e-05]
32	[7.75e-05 7.75e-05 7.75e-05 7.75e-05 7.75e-05 6.20e-05]
33	[0.00031   0.0005425 0.000434  0.00217   0.000434  0.000434 ]
34	[6.20e-05 6.20e-05 6.20e-05 7.75e-05 7.75e-05 6.20e-05]
35	[1.395e-04 1.395e-04 1.395e-04 7.750e-05 7.750e-05 7.750e-05]
36	[0.005301  0.005301  0.005301  0.004743  0.0450585 0.010013 ]
37	[0.000682  0.0028985 0.001054  0.001054  0.0028985 0.0028985]
38	[0.0118575 0.033201  0.0118575 0.0118575 0.009765  0.0092225]
39	[0.000434  0.0001085 0.000186  0.0003255 0.000186  0.000186 ]
40	[0.000651  0.000651  0.000465  0.0005425 0.0005425 0.00217  ]
41	[7.75e-05 7.75e-05 6.20e-05 7.75e-05 7.75e-05 6.20e-05]
42	[7.75e-05 1.55e-04 4.65e-04 7.75e-05 7.75e-05 9.30e-05]
43	[0.0001085 0.0001085 0.0001085 0.000186  0.0001085 0.0001085]
44	[1.395e-04 6.200e-05 1.395e-04 6.200e-05 6.200e-05 1.395e-04]
45	[0.0002945 0.0002945 0.000589  0.000248  0.0002945 0.000589 ]
46	[0.00031   0.000558  0.0006975 0.0006975 0.00031   0.000558 ]
47	[0.000372  0.001612  0.000372  0.001209  0.0006045 0.002418 ]
48	[0.000155  0.000155  0.000155  0.000155  0.000155  0.0001085]
49	[7.75e-05 6.20e-05 6.20e-05 6.20e-05 6.20e-05 7.75e-05]
50	[7.75e-05 7.75e-05 7.75e-05 7.75e-05 6.20e-05 6.20e-05]
51	[0.0042315 0.0042315 0.005642  0.007254  0.003906  0.003906 ]
52	[6.200e-05 6.200e-05 2.945e-04 6.200e-05 6.200e-05 2.945e-04]
53	[0.000651  0.001953  0.0005425 0.0048825 0.0005425 0.001395 ]
54	[0.0001085 0.0001085 0.0001085 0.0001395 0.0001395 0.0001085]
55	[0.003627  0.0014105 0.001953  0.008463  0.0042315 0.003627 ]
56	[6.20e-05 6.20e-05 6.20e-05 6.20e-05 7.75e-05 7.75e-05]
57	[0.001953  0.001085  0.001085  0.001395  0.0016275 0.001953 ]
58	[0.00062   0.00062   0.000868  0.0005425 0.000868  0.000868 ]
59	[0.000279  0.000279  0.000279  0.0002015 0.000279  0.0002015]
60	[9.300e-05 5.270e-04 9.300e-05 7.905e-04 9.300e-05 7.905e-04]
61	[6.20e-05 7.75e-05 6.20e-05 7.75e-05 7.75e-05 7.75e-05]
62	[0.000124  0.000124  0.0001395 0.000124  0.0001395 0.000124 ]
63	[6.20e-05 7.75e-05 7.75e-05 7.75e-05 6.20e-05 7.75e-05]
64	[0.001116  0.0023715 0.002108  0.001581  0.001581  0.001116 ]
65	[0.000589  0.000279  0.000279  0.000279  0.000589  0.0026505]
66	[0.0002635 0.0001085 0.0002635 0.0002635 0.0001085 0.0002635]
67	[0.0002635 0.0002635 0.0002945 0.0002635 0.0002945 0.0002945]
68	[0.000434  0.0009765 0.001953  0.001953  0.000279  0.001953 ]
