0	[0.011284  0.007254  0.007812  0.0126945 0.005642  0.005642 ]
1	[0.001612  0.009672  0.002232  0.014508  0.003627  0.0018135]
2	[0.0118575 0.0132525 0.0132525 0.0118575 0.0250325 0.0450585]
3	[0.00031   0.000682  0.0008525 0.00031   0.00031   0.00031  ]
4	[6.200e-05 6.200e-05 1.085e-04 6.200e-05 6.200e-05 1.085e-04]
5	[7.75e-05 7.75e-05 9.30e-05 1.55e-04 9.30e-05 7.75e-05]
6	[0.0002945 0.0002945 0.0002945 0.0001085 0.0002945 0.0002945]
7	[0.000434  0.000558  0.000434  0.0003255 0.000558  0.0003255]
8	[0.00031   0.000372  0.0002325 0.0002325 0.000372  0.00031  ]
9	[0.0002635 0.0002635 0.0002015 0.0002015 0.0002635 0.0002015]
10	[0.0006975 0.0006975 0.00031   0.00031   0.000372  0.0006975]
11	[7.75e-05 9.30e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05]
12	[0.00093   0.00093   0.003534  0.0014725 0.001767  0.0014725]
13	[6.200e-05 1.085e-04 6.200e-05 1.085e-04 1.085e-04 6.200e-05]
14	[6.200e-05 1.705e-04 1.705e-04 1.705e-04 6.200e-05 1.705e-04]
15	[0.000217  0.0001395 0.0001395 0.000217  0.0001395 0.000217 ]
16	[0.0009765 0.0005425 0.0009765 0.001395  0.001395  0.0009765]
17	[0.0166005 0.023715  0.023715  0.009765  0.023715  0.0092225]
18	[0.0014725 0.0008525 0.0008525 0.0032395 0.0014725 0.0008525]
19	[6.975e-04 1.395e-04 7.750e-05 1.395e-04 2.790e-04 6.975e-04]
20	[0.003627  0.003069  0.0022165 0.0022165 0.003627  0.013299 ]
21	[0.0044175 0.000465  0.0044175 0.0044175 0.000589  0.0044175]
22	[0.0005425 0.001395  0.001395  0.001395  0.0009765 0.0009765]
23	[0.0002015 0.0002015 0.0002015 0.0002635 0.0002635 0.0002635]
24	[1.085e-04 6.200e-05 6.200e-05 6.200e-05 6.200e-05 1.085e-04]
25	[0.005208  0.007068  0.0061845 0.007068  0.005208  0.008246 ]
26	[0.002046  0.00093   0.002046  0.0008525 0.002046  0.0008525]
27	[0.0002635 0.000186  0.0002635 0.000527  0.000527  0.0002635]
28	[0.000248  0.0002945 0.0002945 0.000248  0.0002945 0.000248 ]
29	[1.085e-04 1.085e-04 1.085e-04 6.200e-05 1.085e-04 1.085e-04]
30	[2.325e-04 1.860e-04 7.750e-05 9.300e-05 1.550e-04 1.550e-04]
