0	"[0.83049592 0.21850447 0.0654265  0.05547359 0.20251242 0.73498886
 0.92332578]"
1	"[0.34986711 0.06573275 0.06528568 0.10560906 0.10231821 0.11762339
 0.50876456]"
2	"[0.56116137 0.16430362 0.12494297 0.09002193 0.0520919  0.17803231
 0.68898603]"
3	"[0.78630753 0.33133019 0.21224848 0.22174316 0.25680495 0.29081715
 0.68042206]"
4	"[0.9632109  0.4178937  0.29407868 0.27241111 0.10831725 0.10410076
 0.42194888]"
5	"[0.92157235 0.73404337 0.30537405 0.11389036 0.09741353 0.22196129
 0.78491468]"
6	"[0.91858538 0.66750566 0.15527676 0.03908944 0.15788145 0.21223656
 0.42520331]"
7	"[0.50303817 0.13569757 0.11459488 0.08162628 0.09677608 0.18409176
 0.6196069 ]"
8	"[0.30397698 0.085984   0.06648133 0.02634246 0.06523651 0.12607317
 0.47674279]"
9	"[0.58905129 0.13865194 0.11472873 0.08987427 0.05298769 0.10036815
 0.5495045 ]"
10	"[0.76838053 0.33534182 0.07169132 0.03284501 0.08307058 0.0714463
 0.31323662]"
11	"[0.25632287 0.0436068  0.05714735 0.07442622 0.21252138 0.04129995
 0.0855916 ]"
12	"[0.59196195 0.06769964 0.02929802 0.06896225 0.07699877 0.27198539
 0.89404671]"
13	"[0.6754869  0.26097602 0.15272874 0.09238109 0.07217287 0.13532758
 0.64582084]"
14	"[0.39755598 0.22828825 0.3359519  0.41308562 0.69745888 0.77503942
 0.95871397]"
15	"[0.67918865 0.04529762 0.00691443 0.01666843 0.0273109  0.2470356
 0.99022049]"
16	"[0.71425687 0.44112333 0.34845539 0.29295814 0.24894354 0.23502454
 0.65793133]"
17	"[0.88390069 0.6724682  0.33860991 0.21125288 0.42020107 0.35426798
 0.59240986]"
18	"[0.8218436  0.52484436 0.27845735 0.23334393 0.25446763 0.16749248
 0.48318563]"
19	"[0.56295833 0.34261738 0.31380264 0.21820052 0.14838455 0.23490428
 0.80538741]"
20	"[0.66789029 0.05122603 0.05630867 0.0271999  0.01704815 0.02287408
 0.15620187]"
21	"[0.20748892 0.84883335 0.4102892  0.79378228 0.7558337  0.0057249
 0.70641743]"
22	"[0.72484966 0.27767899 0.09176486 0.0746344  0.1410283  0.14381356
 0.56157617]"
23	"[0.88791482 0.27642799 0.17482492 0.142118   0.22226034 0.26601954
 0.36548008]"
24	"[0.30385608 0.07454961 0.08540787 0.06958698 0.11518481 0.13190623
 0.49638022]"
25	"[0.41477505 0.08240666 0.08807587 0.07412048 0.07472377 0.16871578
 0.66612704]"
26	"[0.19939429 0.03683324 0.24306027 0.16856493 0.05423291 0.04192425
 0.2282978 ]"
27	"[0.70271602 0.28230447 0.18742918 0.10823099 0.0533189  0.11825416
 0.65480112]"
28	"[0.7538716  0.55889615 0.72113085 0.65502166 0.7923163  0.90037991
 0.81956351]"
29	"[0.69553696 0.44898689 0.35558876 0.33520901 0.38429395 0.57954913
 0.89198172]"
30	"[0.41582539 0.06544765 0.10981082 0.16996782 0.17463683 0.18830323
 0.52564427]"
31	"[0.29612091 0.1212229  0.35408069 0.26749541 0.07142559 0.03664071
 0.25850736]"
32	"[0.22155202 0.03714704 0.09608224 0.35482031 0.17504893 0.02407916
 0.24072932]"
33	"[0.89627274 0.66498444 0.10479086 0.15394949 0.16618046 0.03270209
 0.24671889]"
34	"[0.58620456 0.22868657 0.20691099 0.25642844 0.22854794 0.27089092
 0.71641316]"
35	"[0.6145541  0.12575971 0.10592535 0.08268434 0.06407699 0.07471566
 0.3765178 ]"
36	"[0.62003659 0.17216272 0.20802549 0.15051396 0.09258686 0.18143179
 0.61277867]"
37	"[0.3747787  0.06084265 0.09949273 0.0889403  0.09765918 0.11663487
 0.39211105]"
38	"[0.48298194 0.07591758 0.05158208 0.05854264 0.11079698 0.27155581
 0.73589283]"
39	"[0.45067754 0.07536158 0.11463139 0.09335176 0.05376995 0.16482659
 0.70896388]"
40	"[0.363981   0.08203894 0.13372279 0.1028475  0.11376027 0.15853296
 0.40611297]"
41	"[0.51985264 0.07927008 0.09861475 0.09945604 0.10936178 0.16386629
 0.51786621]"
42	"[0.71925612 0.2618478  0.47898061 0.96648888 0.62979131 0.57549578
 0.97639248]"
43	"[0.57877914 0.16761467 0.10588594 0.10953725 0.11704933 0.17592528
 0.72425717]"
44	"[0.64741749 0.50605223 0.49231168 0.43477305 0.5845146  0.82271145
 0.70289568]"
45	"[0.67962684 0.46259624 0.53260133 0.44695219 0.50561395 0.53147431
 0.80215787]"
46	"[0.57971589 0.16039135 0.08490422 0.05417995 0.07415333 0.08964895
 0.55324884]"
47	"[0.43623214 0.05755569 0.07673156 0.10180418 0.05741716 0.03491653
 0.28379915]"
48	"[0.31895373 0.03844451 0.04394635 0.11683183 0.17862825 0.07381611
 0.40033117]"
49	"[0.39663996 0.08521207 0.04661277 0.1011274  0.09779971 0.13219894
 0.64943494]"
50	"[0.50267069 0.10378019 0.10417725 0.17236585 0.1080262  0.06139455
 0.38655259]"
51	"[0.40152852 0.06216401 0.11576425 0.09423044 0.0976235  0.19229847
 0.5260297 ]"
52	"[0.82677804 0.47463595 0.49015024 0.45213442 0.25176216 0.26331119
 0.67921348]"
53	"[0.69513476 0.22527923 0.12628696 0.09394072 0.14708379 0.16772905
 0.44933048]"
54	"[0.73224552 0.13792589 0.05471191 0.05842774 0.06348445 0.25162533
 0.81891012]"
55	"[0.69955496 0.37194751 0.32801456 0.37858942 0.33561783 0.39585974
 0.85556185]"
56	"[0.29801343 0.10446265 0.07228447 0.0243275  0.04160662 0.06303945
 0.40525837]"
57	"[0.24361966 0.13232662 0.09131473 0.0344836  0.09320163 0.06126829
 0.32657066]"
58	"[0.17680115 0.0358875  0.12866239 0.12202539 0.08683288 0.03769982
 0.24170715]"
59	"[0.63097335 0.12725804 0.05302399 0.06382739 0.13971645 0.05934509
 0.19292451]"
