0	3.9109416587428116
1	6.174479038338144
2	4.172345855333616
3	4.250495654647329
4	6.737100613067061
5	6.5356843136142615
6	4.268246183354407
7	4.1223970733401
8	1.6085652819144778
9	4.324465574408388
10	3.285539396675204
11	5.620266606955834
12	3.7476582791759614
13	6.697329866627853
14	1.2466119416352233
15	6.492388181784383
16	3.6168440093432097
17	6.716501312778812
18	0.0
19	5.787778267189983
20	4.226274285982899
21	6.6767735292727455
22	6.729001601117215
23	6.636957967778764
24	6.694689280161589
25	4.2179502668238245
26	5.441152507055378
27	5.819563456630592
28	4.193699889923513
29	4.128114688016624
30	6.731942038595697
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
