0	[0.00062   0.0006975 0.00124   0.002232  0.00124   0.00062  ]
1	[0.0001085 0.0001395 0.0001085 0.0001085 0.0001395 0.0001085]
2	[0.0001085 0.0001085 0.000186  0.000186  0.0001085 0.000186 ]
3	[0.00279   0.00589   0.00589   0.026505  0.0132525 0.003534 ]
4	[0.000589  0.0008835 0.000589  0.000589  0.000589  0.000465 ]
5	[0.000279   0.001767   0.0002945  0.001767   0.000589   0.00048191]
6	[0.053599  0.0267995 0.022568  0.032984  0.032984  0.030628 ]
7	[0.001085  0.001953  0.001395  0.001085  0.0005425 0.001953 ]
8	[0.0010075 0.00124   0.00806   0.00124   0.003224  0.00403  ]
9	[0.045353  0.012369  0.045353  0.007161  0.045353  0.0097185]
10	[0.0001705 0.0001395 0.0001705 0.0001395 0.0001395 0.0001395]
11	[1.705e-04 7.750e-05 7.750e-05 7.750e-05 1.705e-04 7.750e-05]
12	[7.750e-05 7.750e-05 7.750e-05 7.750e-05 1.705e-04 1.705e-04]
13	[1.705e-04 1.705e-04 7.750e-05 7.750e-05 7.750e-05 7.750e-05]
14	[1.705e-04 7.750e-05 7.750e-05 7.750e-05 7.750e-05 1.705e-04]
15	[0.0009765 0.0009765 0.001116  0.0009765 0.001116  0.000434 ]
16	[9.30e-05 7.75e-05 9.30e-05 7.75e-05 9.30e-05 9.30e-05]
17	[0.004774  0.0035805 0.0035805 0.007161  0.008184  0.005208 ]
18	[9.30e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05 7.75e-05]
19	[0.0002635 0.0002635 0.0002635 0.0002635 0.0002635 0.0001085]
20	[0.0001705 0.000124  0.000124  0.0001705 0.0001705 0.0001705]
21	[7.75e-05 9.30e-05 7.75e-05 7.75e-05 7.75e-05 9.30e-05]
22	[7.75e-05 9.30e-05 7.75e-05 7.75e-05 9.30e-05 7.75e-05]
23	[7.75e-05 7.75e-05 9.30e-05 7.75e-05 9.30e-05 7.75e-05]
24	[7.75e-05 7.75e-05 7.75e-05 9.30e-05 7.75e-05 9.30e-05]
25	[9.30e-05 9.30e-05 7.75e-05 7.75e-05 7.75e-05 7.75e-05]
26	[7.75e-05 7.75e-05 7.75e-05 7.75e-05 9.30e-05 9.30e-05]
27	[9.30e-05 9.30e-05 9.30e-05 7.75e-05 7.75e-05 7.75e-05]
28	[0.0039525 0.0039525 0.003255  0.0055335 0.0092225 0.003255 ]
29	[0.0008525 0.0008525 0.0008525 0.000465  0.0005115 0.0005115]
30	[7.75e-05 9.30e-05 7.75e-05 9.30e-05 9.30e-05 9.30e-05]
31	[0.0066495 0.0114855 0.0421135 0.0097185 0.0066495 0.0066495]
32	[0.000589  0.000589  0.0008835 0.000558  0.000558  0.000589 ]
33	[0.002387  0.0008525 0.0008525 0.001085  0.0008525 0.001085 ]
34	[1.395e-04 1.395e-04 6.200e-05 6.200e-05 1.395e-04 1.395e-04]
35	[1.86e-04 1.86e-04 7.75e-05 7.75e-05 7.75e-05 1.86e-04]
36	[0.0028985 0.0028985 0.004216  0.004216  0.002728  0.0028985]
37	[7.75e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05 7.75e-05]
38	[9.30e-05 7.75e-05 9.30e-05 7.75e-05 9.30e-05 7.75e-05]
39	[2.325e-04 2.325e-04 7.750e-05 7.750e-05 9.300e-05 7.750e-05]
40	[0.01767   0.0750975 0.020026  0.01581   0.0750975 0.0750975]
41	[0.0001085 0.0001085 0.0001085 0.000124  0.0001085 0.0001085]
42	[0.0001395 0.0001395 0.0001395 0.0001395 0.0002945 0.0002945]
43	[0.0002015 0.000124  0.000124  0.0002015 0.0002015 0.000124 ]
44	[0.000248  0.000248  0.0002945 0.000248  0.0002945 0.0002945]
45	[0.0030225 0.0018135 0.001395  0.001395  0.002015  0.001395 ]
46	[9.30e-05 9.30e-05 9.30e-05 7.75e-05 7.75e-05 7.75e-05]
47	[0.0002635 0.0002635 0.0002635 0.0002635 0.0001395 0.0001395]
48	[0.000124  0.0002325 0.0002325 0.00093   0.0002325 0.00093  ]
49	[7.75e-05 9.30e-05 7.75e-05 7.75e-05 7.75e-05 7.75e-05]
50	[0.000186  0.000186  0.000186  0.0001085 0.0001085 0.0001085]
51	[0.000155  0.000155  0.000217  0.000217  0.000217  0.0005425]
52	[0.000434  0.000651  0.000434  0.000651  0.0003255 0.000744 ]
53	[0.0008525 0.001023  0.001395  0.0008525 0.0008525 0.005115 ]
54	[0.04123   0.00651   0.0103075 0.01767   0.012369  0.00651  ]
55	[0.0001395 0.0001395 0.000217  0.000217  0.000217  0.000217 ]
56	[7.75e-05 9.30e-05 9.30e-05 7.75e-05 9.30e-05 7.75e-05]
57	[9.30e-05 9.30e-05 7.75e-05 9.30e-05 7.75e-05 7.75e-05]
58	[7.75e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05 7.75e-05]
59	[0.0118575 0.007905  0.0118575 0.00558   0.009486  0.01054  ]
60	[0.00062   0.0006975 0.00372   0.00186   0.00372   0.001116 ]
61	[7.75e-05 9.30e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05]
62	[0.061659  0.0239785 0.061659  0.061659  0.025389  0.033201 ]
63	[9.30e-05 7.75e-05 9.30e-05 9.30e-05 7.75e-05 9.30e-05]
64	[0.007254  0.014508  0.0018135 0.002232  0.001612  0.002232 ]
65	[0.000341  0.000186  0.0001705 0.000341  0.000186  0.000186 ]
66	[7.75e-05 7.75e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05]
67	[0.0001705 0.0002015 0.0002015 0.0002015 0.0001705 0.0002015]
68	[0.00031   0.00031   0.001395  0.0006975 0.000372  0.0006975]
69	[0.001612  0.001364  0.004433  0.0022165 0.001364  0.004433 ]
70	[0.000465  0.000527  0.000527  0.000527  0.000527  0.0013175]
71	[0.0002945 0.0002325 0.0002325 0.0002325 0.0002325 0.0002325]
72	[0.0001395 0.000248  0.0001395 0.0001395 0.000248  0.000248 ]
73	[7.75e-05 9.30e-05 9.30e-05 9.30e-05 7.75e-05 9.30e-05]
74	[9.30e-05 7.75e-05 7.75e-05 9.30e-05 7.75e-05 9.30e-05]
75	[7.750e-05 9.300e-05 6.975e-04 6.975e-04 6.975e-04 6.975e-04]
76	[0.0002945 0.0001705 0.0001705 0.0002945 0.0002945 0.0001705]
