0	[1694  484  616  484  484 3388]
1	[352 176 198 352 352 176]
2	[3432  572 3432  858  528 1716]
3	[ 176  176  748  374 1496  176]
4	[154 154  88 154 154 154]
5	[374 374 374 374 418 418]
6	[286 220 286 220 286 220]
7	[242 242 154 242 242 154]
8	[ 88 418  88 418  88 418]
9	[440 396 990 440 440 396]
10	[286 286 352 286 352 352]
11	[286 176 286 176 176 176]
12	[6270 3344 2640 3344 3344 3344]
13	[154 154 154 154 154  88]
14	[154 154 154 154 154  88]
15	[154 154 154 154 154  88]
16	[330 330 418 418 330 330]
17	[440 264 880 264 330 440]
18	[ 88 154 154 154  88  88]
19	[ 660 2090 2090  836  660 2090]
20	[330 374 330 374 374 330]
21	[ 88 154 154  88 154  88]
22	[154  88  88 154  88  88]
23	[ 308 2772  308 1386  462  396]
24	[1232  176 1232  154 1232  154]
25	[1760 1584 1056 1584  990 2640]
26	[352 242 352 352 242 352]
27	[ 3432  2904 12584  9438  9438  9438]
28	[ 2090 12540  2508  4180  1980  4180]
29	[154 154 154  88  88  88]
30	[4620  770 1320 2310 2310 1848]
31	[4576 4862 5984 5984 4862 5984]
32	[154 132 132 154 154 154]
33	[ 396 1386 1386  308 1386  396]
34	[1870 3366 1870 3366 1980 3366]
35	[308 374 308 374 308 308]
36	[1386  308  198  198  308  308]
37	[110 198 110 110 110 110]
38	[154  88 154  88  88 154]
39	[176 176 198 176 198 198]
40	[154 132 154 154 154 132]
41	[660 792 220 792 990 990]
42	[5984 1870 1870 1870 5984 1760]
43	[5610 4290 4862 4290 5610 4290]
44	[ 88 154 154 154  88  88]
45	[ 88 154 154 154  88 154]
46	[352 352 352 242 242 352]
47	[ 418  418 1254  198  418  198]
48	[ 88 154  88  88 154  88]
49	[110 110 176 176 110 110]
50	[27720  7920 11088  6160  3696  6930]
51	[ 88  88 154 154  88  88]
52	[ 3960  2420 10890  2420  3960  8712]
53	[ 88  88 330 330  88 330]
54	[ 396 3366 2244  396  374 2244]
55	[330 440 330 528 330 440]
56	[2310 7392 7392 2640 2310 3080]
57	[1760 1584  990  880 1584  880]
58	[374 374 198 198 374 374]
59	[ 7106  7106  5984  6688 28424  5984]
60	[154  88 154 154  88  88]
61	[242 242 396 242 396 396]
62	[154  88  88  88 154  88]
63	[ 660  660  924 1540  924  330]
64	[132 132 286 286 286 132]
65	[5610 3630 4114 5610 5610 4114]
66	[ 88 154  88  88  88 154]
67	[154 154 396 396 154 396]
68	[ 88 154  88 154 154 154]
69	[132 132 110 110 132 110]
70	[154 154 154  88  88 154]
71	[154  88  88 154  88 154]
72	[ 264 1254  418 1254 1254 1254]
73	[ 748  396  748  396 3366 3366]
74	[ 396 1122  374 1122  374  374]
75	[286 286 198 198 286 286]
76	[ 88 154  88  88 154  88]
77	[418 220 418 220 220 418]
78	[4356 7524 4598 7524 4356 7524]
79	[ 2002 12012  2002  1716  1848  1848]
80	[110 286 110 286 286 286]
81	[ 88 308  88 308 154 154]
82	[418 418 374 418 418 374]
83	[2574 1584 2574 1144 1144 1144]
84	[154 154 154 154  88 154]
85	[ 792 7524 1254 1254 1672 7524]
86	[3344 2090  880 3344 3344 3344]
87	[110 242 242 110 242 110]
88	[154 396 154 396 396 154]
89	[154  88 154 154  88  88]
90	[1210 1760 9680 1760 3872 4840]
91	[396 286 286 396 286 286]
92	[ 88  88  88 110 110  88]
93	[110  88 110 110  88 110]
94	[110 110  88 110  88 110]
95	[5082 1694 2178 3388 5082 2772]
96	[ 9196 22990  9196  2420  4180  4180]
97	[3146 6292 6292 6292  968 1144]
98	[ 88 110  88  88 110 110]
99	[2574 4862 4862 3366 2574 4862]
100	[ 1848  1452  3388  2904  5082 10164]
101	[1936 1210 9680 1760 1210 9680]
102	[ 616 4620 4620  770  660  770]
103	[34034 22022 34034 34034 53482 28798]
104	[220 220 154 220 154 154]
105	[ 5236 13464 13464  7854  5544  5236]
106	[286 286 286 374 286 286]
107	[ 88  88  88 110 110  88]
108	[110 110  88  88 110  88]
109	[ 88  88 110 110  88 110]
110	[ 88  88 110  88 110  88]
111	[ 88  88  88 198  88  88]
112	[ 5016 30096  6688  3762  3168  3168]
113	[132 132 110 132 110 110]
114	[242 330 242 242 242 242]
115	[ 88 154  88 154 154 154]
116	[ 6930  6160  7920 22176  7920 13860]
117	[110 110  88 110 110  88]
118	[110 110  88  88  88  88]
119	[352 198 528 288 198 176]
120	[198 198 198 198 242 242]
121	[13860 13860  8470  8470 30492 10890]
122	[396 572 396 572 858 396]
123	[13552 22022 16016 22022 12584 13552]
124	[ 726  968  968  726  726 1056]
125	[110 286 110 286 286 110]
126	[110 110 110  88 110 110]
127	[110  88 110  88  88 110]
128	[ 8778  6270  8778  6270  2310 14630]
129	[110  88  88 110  88  88]
130	[23562  6732  5236  2772  5236  5236]
131	[110 110  88  88 110 110]
132	[220 286 572 572 286 286]
133	[ 88 110  88  88  88 110]
134	[ 836  132  836 1254  836  132]
135	[ 88 110  88 110 110  88]
136	[110 374 110 374 374 110]
137	[528 968 528 528 726 528]
138	[ 660  462  462 1540 1540  660]
139	[ 660  660 4180 4180 1254 2508]
140	[528 264 198 352 198 352]
141	[396 308 308 396 198 308]
142	[ 88  88 110  88  88 110]
143	[ 880  990 2640 3168  990 3168]
144	[396 429 429 858 286 396]
145	[2178 2178 3168 3872 3872 2178]
146	[ 88  88  88 110 110  88]
147	[2288 2002 2002 2288 2288 1232]
148	[110  88 110  88  88 110]
149	[15246 60984 60984  6776 11088 17424]
