1.51e-06	-101.58367566271176
1.510001e-06	-101.57632939184474
1.510002e-06	-101.56897350044049
1.510003e-06	-101.5616079857503
1.510004e-06	-101.55423284502089
1.510005e-06	-101.54684807549424
1.5100060000000001e-06	-101.5394536744079
1.5100070000000001e-06	-101.53204963899468
1.5100080000000002e-06	-101.52463596648275
1.5100090000000002e-06	-101.51721265409564
1.5100100000000002e-06	-101.50977969905229
1.5100110000000002e-06	-101.50233709856698
1.5100120000000003e-06	-101.49488484984929
1.5100130000000003e-06	-101.4874229501042
1.5100140000000003e-06	-101.47995139653192
1.5100150000000004e-06	-101.4724701863282
1.5100160000000004e-06	-101.46497931668387
1.5100170000000004e-06	-101.45747878478534
1.5100180000000004e-06	-101.4499685878141
1.5100190000000005e-06	-101.44244872294712
1.5100200000000005e-06	-101.43491918735656
1.5100210000000005e-06	-101.42737997821008
1.5100220000000005e-06	-101.41983109267038
1.5100230000000006e-06	-101.4122725278956
1.5100240000000006e-06	-101.40470428103917
1.5100250000000006e-06	-101.39712634924985
1.5100260000000007e-06	-101.38953872967156
1.5100270000000007e-06	-101.38194141944354
1.5100280000000007e-06	-101.37433441570037
1.5100290000000007e-06	-101.36671771557187
1.5100300000000008e-06	-101.35909131618303
1.5100310000000008e-06	-101.3514552146542
1.5100320000000008e-06	-101.34380940810092
1.5100330000000009e-06	-101.33615389363406
1.5100340000000009e-06	-101.32848866835964
1.510035000000001e-06	-101.32081372937897
1.510036000000001e-06	-101.31312907378855
1.510037000000001e-06	-101.30543469868019
1.510038000000001e-06	-101.29773060114078
1.510039000000001e-06	-101.29001677825264
1.510040000000001e-06	-101.28229322709305
1.510041000000001e-06	-101.2745599447347
1.510042000000001e-06	-101.26681692824545
1.5100430000000011e-06	-101.25906417468818
1.5100440000000012e-06	-101.25130168112119
1.5100450000000012e-06	-101.24352944459785
1.5100460000000012e-06	-101.23574746216676
1.5100470000000012e-06	-101.22795573087166
1.5100480000000013e-06	-101.22015424775148
1.5100490000000013e-06	-101.21234300984034
1.5100500000000013e-06	-101.20452201416745
1.5100510000000014e-06	-101.19669125775727
1.5100520000000014e-06	-101.18885073762932
1.5100530000000014e-06	-101.18100045079841
1.5100540000000014e-06	-101.17314039427433
1.5100550000000015e-06	-101.16527056506199
1.5100560000000015e-06	-101.15739096016168
1.5100570000000015e-06	-101.14950157656857
1.5100580000000015e-06	-101.14160241127301
1.5100590000000016e-06	-101.13369346126052
1.5100600000000016e-06	-101.12577472351177
1.5100610000000016e-06	-101.11784619500227
1.5100620000000017e-06	-101.10990787270305
1.5100630000000017e-06	-101.10195975357989
1.5100640000000017e-06	-101.0940018345938
1.5100650000000017e-06	-101.08603411270087
1.5100660000000018e-06	-101.07805658485222
1.5100670000000018e-06	-101.07006924799416
1.5100680000000018e-06	-101.0620720990679
1.5100690000000018e-06	-101.05406513500984
1.5100700000000019e-06	-101.04604835275143
1.510071000000002e-06	-101.03802174921915
1.510072000000002e-06	-101.02998532133442
