0	"[0.83803909 0.43587771 0.29943342 0.22933696 0.20816943 0.33567256
 0.80010136]"
1	"[0.90307032 0.4836118  0.2879809  0.24956403 0.13991001 0.15305224
 0.50732466]"
2	"[0.79875383 0.39525554 0.65777097 0.89584634 0.46984743 0.46318703
 0.75934005]"
3	"[0.34070928 0.32455663 0.58236309 0.89229648 0.6567551  0.66270551
 0.95759261]"
4	"[0.53802798 0.58969826 0.53329986 0.69179659 0.91574871 0.93582065
 0.95930031]"
5	"[0.86811576 0.51978606 0.53794719 0.58001449 0.39069698 0.48491468
 0.89186413]"
6	"[0.97674733 0.93167986 0.8740045  0.83476332 0.39595563 0.20019686
 0.35305958]"
7	"[0.3470916  0.0945982  0.05563144 0.0440893  0.06283151 0.10647995
 0.52920351]"
8	"[0.41466151 0.05997929 0.06147426 0.05032609 0.03256784 0.13388724
 0.77653684]"
9	"[0.70716128 0.38434445 0.15056022 0.05479208 0.13532064 0.38821673
 0.76522687]"
10	"[0.51234589 0.13449825 0.24046787 0.38581811 0.33644416 0.59406641
 0.92398302]"
11	"[0.96544132 0.80068389 0.64039241 0.63661793 0.7487067  0.84737185
 0.92040963]"
12	"[0.43706557 0.94455498 0.59350356 0.84262103 0.29862524 0.58572287
 0.06198818]"
13	"[0.81177206 0.99201065 0.79469717 0.06788818 0.77692645 0.37227804
 0.28634171]"
14	"[0.35659838 0.21923048 0.70037511 0.16466457 0.0470853  0.03287386
 0.24434616]"
15	"[0.22889139 0.04052079 0.01597323 0.02382078 0.08105385 0.0383618
 0.29359983]"
16	"[0.93591975 0.71364519 0.54152106 0.48954386 0.25679658 0.10777163
 0.43905563]"
17	"[0.3684096  0.08484211 0.07630863 0.03418976 0.10064882 0.11848832
 0.28249391]"
18	"[0.87919375 0.4188566  0.47800415 0.69979002 0.47709435 0.65395576
 0.96857249]"
19	"[0.84407168 0.19485311 0.07218778 0.07326072 0.21171751 0.7717728
 0.91058887]"
20	"[0.16456184 0.05057259 0.07210284 0.07247296 0.13779728 0.06523429
 0.33245406]"
21	"[0.41881081 0.08013331 0.09458653 0.05143266 0.02091064 0.11145438
 0.72492616]"
22	"[0.974829   0.52517591 0.4260185  0.24968621 0.09703668 0.10258033
 0.39724292]"
23	"[0.95995834 0.76933204 0.59844719 0.27052417 0.37261098 0.43769998
 0.56751257]"
24	"[0.43721092 0.07391098 0.05434159 0.04695192 0.06050868 0.08613817
 0.34937917]"
25	"[0.40381567 0.05644513 0.0775823  0.11992328 0.05839554 0.06322325
 0.4743807 ]"
26	"[0.6355021  0.34312536 0.38789355 0.21148095 0.21164662 0.27014773
 0.56980459]"
27	"[0.43591257 0.12150669 0.06949542 0.0539329  0.17939568 0.10971159
 0.25868498]"
28	"[0.37806248 0.04071419 0.07394429 0.09010224 0.05992336 0.05874775
 0.3035864 ]"
29	"[0.44297934 0.07149413 0.05761329 0.07611658 0.07688985 0.04521576
 0.23878092]"
30	"[0.24877982 0.00611212 0.00640404 0.09104646 0.22714646 0.07268438
 0.2674211 ]"
31	"[0.52932462 0.04961857 0.07722411 0.1323691  0.07299508 0.06634548
 0.28503021]"
32	"[0.40343886 0.07378023 0.09988188 0.11349656 0.14902131 0.18751571
 0.65333648]"
33	"[0.24877527 0.06085419 0.1517852  0.06398369 0.03845668 0.12986612
 0.6116454 ]"
34	"[0.42993593 0.54312945 0.71196585 0.51516058 0.53236868 0.83444327
 0.91463778]"
35	"[0.13625631 0.03298854 0.02000219 0.0273349  0.08876706 0.0348046
 0.28668053]"
36	"[0.26166991 0.04726765 0.07645535 0.0437633  0.05900064 0.21518589
 0.76944679]"
37	"[0.9036996  0.61644425 0.30495924 0.45985174 0.65762943 0.50263499
 0.86195558]"
38	"[0.40113021 0.07689302 0.09247226 0.08603907 0.090826   0.13474535
 0.52829944]"
39	"[0.40653799 0.05863647 0.08664616 0.10241575 0.06225332 0.04345042
 0.27812749]"
40	"[0.35785454 0.05455589 0.07141105 0.11652622 0.06963234 0.03618794
 0.33259715]"
41	"[0.72010373 0.15935456 0.05209466 0.0334588  0.06018008 0.13308201
 0.43482262]"
42	"[0.3383709  0.04811275 0.05953697 0.06685029 0.07657745 0.11532075
 0.48889212]"
43	"[0.90027726 0.17038111 0.03487697 0.02711617 0.1341461  0.29343614
 0.44661139]"
44	"[0.75444612 0.38322323 0.23158745 0.24331243 0.25591445 0.26234371
 0.70271574]"
45	"[0.019203   0.94078134 0.69981872 0.36468854 0.16727964 0.47742984
 0.00744356]"
46	"[0.35890088 0.05054783 0.05784062 0.06122822 0.0737981  0.05230531
 0.27192695]"
47	"[0.57066245 0.19620547 0.11233718 0.04157289 0.03920205 0.14072222
 0.56971298]"
48	"[0.25491719 0.07322633 0.1454749  0.05119273 0.05165714 0.05656852
 0.22297725]"
49	"[0.52268436 0.11752795 0.05053126 0.05672197 0.09298767 0.1279934
 0.80976549]"
