0	6.0631978685308
1	8.101243425241345
2	8.101243425241345
3	8.101243425241345
4	8.101243425241345
5	8.101243425241345
6	8.101243425241345
7	8.101243425241345
8	8.101243425241345
9	8.101243425241345
10	8.101243425241345
11	13.833776363294481
12	13.96175650503392
13	13.96175650503392
14	13.96175650503392
15	13.96175650503392
16	13.96175650503392
17	13.96175650503392
18	13.96175650503392
19	13.96175650503392
20	13.96175650503392
21	13.96175650503392
22	13.96175650503392
23	13.999455669747089
24	13.999455669747089
25	13.999455669747089
26	13.999455669747089
27	13.999455669747089
28	13.999455669747089
29	13.999455669747089
30	13.999455669747089
31	13.999455669747089
32	13.999455669747089
33	13.999455669747089
34	14.004223031041713
35	14.004223031041713
36	14.004223031041713
37	14.004223031041713
38	14.004223031041713
39	14.004223031041713
40	14.004223031041713
41	14.004223031041713
42	14.004223031041713
43	14.004223031041713
44	14.004223031041713
45	14.004223031041713
46	14.004223031041713
47	14.004223031041713
48	14.004223031041713
49	14.004223031041713
50	14.004223031041713
51	14.004223031041713
52	14.004223031041713
53	14.004223031041713
54	14.004223031041713
55	14.004223031041713
56	14.004223031041713
57	14.004223031041713
58	14.004223031041713
59	14.004223031041713
60	14.004223031041713
61	14.004223031041713
62	14.004223031041713
63	14.004223031041713
64	14.004223031041713
65	14.004223031041713
66	14.004223031041713
67	14.004223031041713
68	14.004223031041713
69	14.004223031041713
70	14.004223031041713
71	14.004223031041713
72	14.004223031041713
73	14.004223031041713
74	14.004223031041713
75	14.004223031041713
76	14.004223031041713
77	14.004223031041713
78	14.004223031041713
79	14.004223031041713
80	14.004223031041713
81	14.004223031041713
82	14.004223031041713
83	14.004223031041713
84	14.004223031041713
85	14.004223031041713
86	14.004223031041713
87	14.004223031041713
88	14.004223031041713
89	14.004223031041713
90	14.004223031041713
91	14.004223031041713
92	14.004223031041713
93	14.004223031041713
94	14.004223031041713
95	14.004223031041713
96	14.004223031041713
97	14.004223031041713
98	14.004223031041713
99	14.004223031041713
100	14.004223031041713
101	14.004223031041713
102	14.004223031041713
103	14.004223031041713
104	14.004223031041713
105	14.004223031041713
106	14.004223031041713
107	14.004223031041713
108	14.004223031041713
109	14.004223031041713
110	14.004223031041713
111	14.004223031041713
112	14.004223031041713
113	14.004223031041713
114	14.004223031041713
115	14.004223031041713
116	14.004223031041713
117	14.004223031041713
118	14.004223031041713
119	14.004223031041713
120	14.004223031041713
121	14.004223031041713
122	14.004223031041713
123	14.004223031041713
124	14.004223031041713
125	14.004223031041713
126	14.004223031041713
127	14.004223031041713
128	14.004223031041713
129	14.004223031041713
130	14.004223031041713
131	14.004223031041713
132	14.004223031041713
133	14.004223031041713
134	14.004223031041713
135	14.004223031041713
136	14.004223031041713
137	14.004223031041713
138	14.004223031041713
139	14.004223031041713
