0	[1254  792  792 1672 1254 1672]
1	[352 880 330 660 440 330]
2	[770 770 220 308 308 220]
3	[3630 3146 4290 4290 9438 3630]
4	[374 220 374 374 220 220]
5	[264 418 264 418 418 264]
6	[15048 28424 21318 13464 85272 28424]
7	[14212  7106 56848  5984  6688  6688]
8	[41888  8976  7392  8976  7854  8976]
9	[25168 34848 50336 37752 41184 28314]
10	[ 16830  13860  26180 117810  23562  13090]
11	[1144  264  286  286 1144 1144]
12	[3762 3762 2178 3762 2178 4598]
13	[374 374 374 374 374 220]
14	[20020 26180 34034 26180 24310 34034]
15	[ 858  858  528  858 2288 2288]
16	[220 220 374 220 374 374]
17	[ 7392  7392 20944 10472  7854 17952]
18	[110  88  88  88  88 110]
19	[ 88  88 374  88  88  88]
20	[1430  858  858  660  858  660]
21	[5610  660  748 2244 2244 2244]
22	[ 88 374  88  88  88  88]
23	[374 374  88  88 374 374]
24	[154 352 154 154 352 352]
25	[308 242 242 242 308 308]
26	[17424 28314 20592 20592 12584 17424]
27	[ 88 154 154 154  88 154]
28	[374 220 374 374 374 374]
29	[154 154 176 176 176 176]
30	[154 264 154 154 154 154]
31	[2926 1232 1232 5852 1232 3344]
32	[2618 2992 2992 2464 5236 2992]
33	[ 418 1254  418  418  418  198]
34	[ 9240 22440 10472 15708 39270 22440]
35	[374  88  88  88  88  88]
36	[36784  6688  3872  4598  4598  6688]
37	[2288 2288 4576 2002 2464 2464]
38	[ 88  88  88 374  88  88]
39	[ 792 1386  792  792  616 1386]
40	[ 88  88  88  88  88 374]
41	[ 88  88 374  88 374  88]
42	[1056 1232  528 2464  462  462]
43	[ 792  858 2574 2574  572  792]
44	[132 286 132 132 132 132]
45	[374  88 374  88  88 374]
46	[198  88 264 198 198 198]
47	[418 418 154 418 418 154]
48	[ 88 374 374 374  88 374]
49	[ 88 418  88 418 418 418]
50	[1760  990 1440 7920 3168  990]
51	[4488 1320 5610 7480 5610 7480]
52	[ 88  88 374  88 374 374]
53	[1496 2244 1320 5610 1320 1496]
54	[374 374  88  88  88  88]
55	[ 88 374  88 374 374  88]
56	[ 264  286 1716  286  264 1716]
57	[1254  660  836  836  660  836]
58	[198 176 198 198 198 176]
59	[374  88 374 374 374 374]
60	[374  88 374 374  88 374]
61	[ 88 374  88  88  88  88]
62	[ 528 1232  528 1232  462 1232]
63	[ 88 374 374 374 374  88]
64	[ 88  88  88 374 374 374]
65	[132 132 110 132 132 198]
66	[1320 1320 1232 1232 2310 1320]
67	[3960 2772 5544 6930 3080 6930]
68	[ 616 1848 2310 2310  616  660]
69	[110 110 198 110 132 198]
70	[22176  7920  6930 12320 22176  6160]
71	[4862 4862 4576 5984 4862 4576]
72	[220 176 330 220 220 330]
73	[242 242 418 242 242 418]
74	[154 924 924 264 264 154]
75	[132 198 110 198 132 132]
76	[220 220 990 264 264 220]
77	[528 616 616 462 462 616]
78	[198 110 132 132 132 132]
79	[1848 1320 2310  770 2310 1848]
80	[154  88  88  88  88  88]
81	[198 220 220 198 220 198]
82	[132 110 198 198 132 132]
83	[176 418 176 176 176 176]
84	[198 110 198 132 132 132]
85	[ 1848 10472  4488  4488  1848  7854]
86	[330 286 330 286 330 330]
87	[198 132 132 110 198 132]
88	[ 396 2574  286  396  572 2574]
89	[462 132 616 132 462 616]
90	[2772 5852 5852 3762 5852 2772]
91	[110 396 660 660 198 220]
92	[132 110 132 110 198 132]
93	[41140 12342 11220 12342 12342  7260]
94	[110 198 132 132 132 198]
95	[220 220 220 220 220 374]
96	[132 198 198 110 110 110]
97	[132  88 132 330 132  88]
98	[1980 2178 2178 2420 2420 2178]
99	[198 374 198 198 198 374]
100	[2420 9680 1760 3872 3872 1210]
101	[132 132 132 110 198 198]
102	[1672  528 1672 1254  528  528]
103	[110 198 198 132 132 110]
104	[418 176 176 418 418 418]
105	[ 8360  4840  9196  9196 22990  9196]
106	[4598  484 4598 4598 4598  836]
107	[198 110 198 110 330 110]
108	[48906 48906 43472 20592 30096 30096]
109	[418 220 418 418 220 836]
110	[1760  528  528  528 1760  330]
111	[132 198 110 110 110 132]
112	[220 220 220 198 660 660]
113	[ 462  770  660 2310  308  660]
114	[198 198 132 198 110 110]
115	[1496 1496 5610 1320 5610 5610]
116	[4862 4862 4862 2618 2002 4862]
117	[8580 8580 2860 1980 2574 2574]
118	[2508 2244 7106 7106 2244 7106]
119	[418 132 132 418 132 418]
120	[110 110 110 286 110 110]
121	[198 132 132 110 132 198]
122	[4862 2574 2574 4862 3366 3366]
123	[198 110 132 110 132 132]
124	[264 726 726 264 242 726]
125	[10868 12540 81510 81510  8580  8580]
126	[154 154 154 154 176 154]
127	[264 264 264 264 374 264]
128	[198 198 110 110 132 110]
129	[132 198 132 132 110 132]
130	[264 264 264 418 418 418]
131	[3762 2926 2926 2772 8778 2926]
132	[16302 12012 16302 17556 12012 38038]
133	[176 176 176 176 198 198]
134	[220 220 220 220 198 660]
135	[198 132 110 110 330 132]
136	[132 198 132 198 110 198]
137	[10868  2860 27170  4180 10868  4180]
138	[2310 6930 4620 1848 1980 3080]
139	[1716  924 2002 1716 4004 1716]
140	[990 990 132 110 220 110]
141	[374 176 374 176 176 176]
142	[ 528  616 1232 1232  528  462]
143	[ 308 2926  308  418  418  308]
144	[198 198 132 132 132 110]
145	[ 9196 78166  9196  8228 14212  8228]
146	[4598 2904 5016 2904 2904 9196]
147	[26334  2772  3762  2772  5852 26334]
148	[2244 3740 2244 2244 1980 5610]
149	[154 154 198 154 198 154]
